Paper ID,Paper Name,City,State,Website URL,Phone,Mailing Address,County,Chain Owner,CMS Platform,CMS Vendor,Has PDF Edition?,PDF-Only?,Paywall?,Free Public Notices?,Mobile Responsive?,Audit Sources,Audit Notes,Latest Audit Timestamp,Extra Data
4886,"Goochland Gazette, The",Goochland,VA,https://richmond.com/news/community/goochland-gazette/,,,Goochland,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /community/goochland-gazette/eedition/, /eedition/, /eedition/special-section/ | Homepage contains article-style link(s): https://richmond.com/news/community/goochland-gazette/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=richmond.com#tracking-source=holiday_banner_2025, https://richmond.com/users/login/?referer_url=https%3A%2F%2Frichmond.com%2Fnews%2Fcommunity%2Fgoochland-gazette%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:23:36.821871,"{""Notes"": ""Operates under Richmond Times-Dispatch regional group; part of Lee Enterprises network."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly""}"
4887,"Greene County Record, The",Stanardsville,VA,https://dailyprogress.com/news/community/greenenews/,,,Greene,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /eedition/, /search/?t=article,link,youtube,collection,video&s=start_time&sd=desc&l=25&o=26&nsa=eedition&nfl=advertorial,contributedap&c=news/community/greenenews* | Homepage contains article-style link(s): https://dailyprogress.com/news/community/greenenews/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=dailyprogress.com#tracking-source=holiday_banner_2025, https://dailyprogress.com/users/login/?referer_url=https%3A%2F%2Fdailyprogress.com%2Fnews%2Fcommunity%2Fgreenenews%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:23:41.425466,"{""Notes"": ""Companion to *The Daily Progress* (Charlottesville) under Lee’s central VA cluster."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly""}"
4888,Harrisonburg Citizen,Harrisonburg,VA,https://hburgcitizen.com/,,,Harrisonburg City,Independent,WordPress,Manual Review,No,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): /category/hburg-politics/, /category/sports/, /2025/12/10/residents-will-have-24-hours-to-clean-trash-from-their-yards-before-the-city-takes-action/ | Homepage contains article-style content | RSS present (indicates article content) | Sitemap contains subscription-related URLs | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-includes, wordpress, wp-json",2025-12-11T19:23:48.424884,"{""Notes"": ""Nonprofit digital news site founded by former *Daily News-Record* journalists."", ""Chain/Owner"": ""Independent (The Citizen LLC)"", ""Publication Frequency"": ""Online-only (biweekly updates)""}"
4889,Henry County Enterprise,Martinsville,VA,https://henrycountyenterprise.com/,,,Henry,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://mountainmedianews.com/, https://mountainmedianews.com/mm/virginia-media-inc/, https://mountainmedianews.com/mm/national/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:23:59.966540,"{""Notes"": ""Sister paper to *Martinsville Bulletin* under Boone’s Martinsville cluster."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Weekly""}"
4890,Inside Business,Norfolk,VA,https://pilotonline.com/inside-business/,,,Norfolk,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): /util-clean-cookies/?callbackURL=https://digitaledition.pilotonline.com/shortcode/THE864, http://pilotonline.com/epilot, https://enewspaper.vagazette.com/ | Homepage contains article-style link(s): https://www.pilotonline.com/news/, https://www.pilotonline.com/news/education/, https://www.pilotonline.com/news/health/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:25:08.492243,"{""Notes"": ""Business-focused supplement and website operated by The Virginian-Pilot."", ""Chain/Owner"": ""Alden Global Capital (MediaNews Group / Virginian-Pilot Media Companies)"", ""Publication Frequency"": ""Weekly""}"
4891,Inside NOVA – Prince William,Woodbridge,VA,https://www.insidenova.com/news/prince_william/,,,Prince William,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): /culpeper/eedition/, /eedition/, /staffordmagazine/ | Homepage contains article-style link(s): https://www.insidenova.com/users/signup/?referer_url=https%3A%2F%2Fwww.insidenova.com%2Fnews%2Fprince_william%2F, https://www.insidenova.com/users/login/?referer_url=https%3A%2F%2Fwww.insidenova.com%2Fnews%2Fprince_william%2F, /news/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:25:18.148336,"{""Notes"": ""Flagship site of the *InsideNoVA* regional group serving Northern Virginia."", ""Chain/Owner"": ""Rappahannock Media LLC"", ""Publication Frequency"": ""Daily (digital)""}"
4892,"Journal, The",Harrisonburg,VA,http://www.dnronline.com/lifestyle_and_entertainment/journal/,,,Harrisonburg City,Ogden,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Ogden+Homepage+RSS,"Homepage contains e-edition style link(s): https://mynewsonthego.com/newsrecord | Homepage contains article-style link(s): https://www.dnronline.com/users/signup/?referer_url=https%3A%2F%2Fwww.dnronline.com%2Flifestyle_and_entertainment%2Fjournal%2F, https://www.dnronline.com/users/login/?referer_url=https%3A%2F%2Fwww.dnronline.com%2Flifestyle_and_entertainment%2Fjournal%2F, /news/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Ogden, not PDF-only | Chain heuristic: Ogden, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Ogden): ogden newspapers, ogdennews | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:25:24.601628,"{""Notes"": ""Feature and lifestyle supplement of *The Daily News-Record* (Ogden Newspapers)."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly (insert)""}"
4893,"Kenbridge-Victoria Dispatch, The",Kenbridge,VA,https://www.kenbridgevictoriadispatch.com/category/news/,,,Lunenburg,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS,"Homepage contains e-edition style link(s): https://digital.kenbridgevictoriadispatch.com/ | Homepage contains article-style link(s): https://kenbridgevictoriadispatch.com/category/news/, https://kenbridgevictoriadispatch.com/category/sports/, https://kenbridgevictoriadispatch.com/category/opinion/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:25:29.501233,"{""Notes"": ""Sister publication to *The Charlotte Gazette* under Boone’s Southside division."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Weekly""}"
4894,"Lebanon News, The",Lebanon,VA,http://www.thelebanonnews.com/,,,Russell,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eedition, /eedition/, /eedition/the-lebanon-news/edition_252ee605-f646-5d28-a5eb-f4f860f97027.html | Homepage contains article-style link(s): /tncms/auth/begin/?provider=Newzware&return=https%3A%2F%2Fwww.thelebanonnews.com%2F, https://www.thelebanonnews.com/users/login/?referer_url=https%3A%2F%2Fwww.thelebanonnews.com%2F, https://www.thelebanonnews.com/users/admin/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:25:35.453732,"{""Notes"": ""Independent community weekly serving Russell County since 1888."", ""Chain/Owner"": ""Independent (Lebanon News LLC)"", ""Publication Frequency"": ""Weekly""}"
4895,"Legacy, The",Richmond,VA,https://www.legacynewspaper.com/,,,Henrico,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://www.legacynewspaper.com, https://www.legacynewspaper.com/, https://www.legacynewspaper.com/category/virginia/ | Homepage contains article-style content | RSS present (indicates article content) | RSS feed contains paywall hints | Homepage contains public notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:25:40.051210,"{""Notes"": ""Richmond-based African American newspaper; member of the National Newspaper Publishers Association."", ""Chain/Owner"": ""Independent (The Legacy Newspaper LLC / Shelly Simonds Publisher)"", ""Publication Frequency"": ""Weekly""}"
4896,Liberty Champion,Lynchburg,VA,https://www.liberty.edu/champion/,,,Lynchburg City,Independent,WordPress,Manual Review,No,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://www.liberty.edu/champion/category/news/, https://www.liberty.edu/champion/category/opinion/, https://www.liberty.edu/champion/category/sports/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wp-json",2025-12-11T19:25:45.813277,"{""Notes"": ""Student-run university publication for Liberty University; online and print editions."", ""Chain/Owner"": ""Liberty University School of Communication"", ""Publication Frequency"": ""Biweekly (academic year)""}"
4897,Loudoun Now,Leesburg,VA,http://loudounnow.com/,,,Loudoun,Independent,BLOX Digital,BLOX,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://lp.constantcontactpages.com/sl/pH6qRiY, /news, /news/loudoun/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:25:51.247382,"{""Notes"": ""Locally owned and operated by former *Loudoun Times-Mirror* editors; founded 2016."", ""Chain/Owner"": ""Independent (Loudoun Now LLC)"", ""Publication Frequency"": ""Weekly (print) / Daily (digital)""}"
4898,Loudoun Times-Mirror,Leesburg,VA,https://www.loudountimes.com/,,,Loudoun,Ogden,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Ogden+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /eeditions/loudoun-times/edition_8460f689-3140-54bf-b5d7-1d515e604e89.html, https://www.fredericknewspost.com/special/regional/day-tripper/, https://www.loudountimes.com/eeditions/ | Homepage contains article-style link(s): /news/, /news/politics_and_government/, /news/politics_and_government/planning_and_zoning/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Ogden, not PDF-only | Chain heuristic: Ogden, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Ogden): ogden newspapers | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews | Detected vendor indicators (BLOX): tncms, bloximages, townnews | Homepage snapshot truncated to 500,000 characters",2025-12-11T19:25:56.418635,"{""Notes"": ""Owned by Ogden since 2015; long-running Loudoun County paper of record."", ""Chain/Owner"": ""Ogden Newspapers Inc."", ""Publication Frequency"": ""Weekly""}"
4899,"Madison County Eagle, The",Madison,VA,https://dailyprogress.com/news/community/madisonnews/,,,Madison,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /eedition/, /search/?t=article,link,youtube,collection,video&s=start_time&sd=desc&l=25&o=26&nsa=eedition&nfl=advertorial,contributedap&c=news/community/madisonnews* | Homepage contains article-style link(s): https://dailyprogress.com/news/community/madisonnews/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=dailyprogress.com#tracking-source=holiday_banner_2025, https://dailyprogress.com/users/login/?referer_url=https%3A%2F%2Fdailyprogress.com%2Fnews%2Fcommunity%2Fmadisonnews%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:26:01.095632,"{""Notes"": ""Community weekly managed under *The Daily Progress* (Charlottesville) within Lee’s central VA cluster."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly""}"
4900,Martinsville Bulletin,Martinsville,VA,https://www.martinsvillebulletin.com/,,,Martinsville City,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_2a5f4393-04d8-5d4c-9f9f-417b8f2105be.html, /eedition/ | Homepage contains article-style link(s): https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=martinsvillebulletin.com#tracking-source=holiday_banner_2025, /news/, /news/local/ | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:26:06.867928,"{""Notes"": ""Boone-owned regional daily covering Martinsville and Henry County."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Daily""}"
4901,"Mechanicsville-Ashland Local, The",Mechanicsville,VA,http://www.richmond.com/news/local/hanover/mechanicsville-local/,,,Hanover,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /article_55ff34e3-6ef8-5fe5-98be-30795b0e95f4.html, /eedition/, /eedition/special-section/ | Homepage contains article-style link(s): https://richmond.com/news/local/hanover/mechanicsville-local/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=richmond.com#tracking-source=holiday_banner_2025, https://richmond.com/users/login/?referer_url=https%3A%2F%2Frichmond.com%2Fnews%2Flocal%2Fhanover%2Fmechanicsville-local%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:27:12.878745,"{""Notes"": ""Part of *Richmond Times-Dispatch* community news group (Lee Enterprises)."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly""}"
4902,"Mecklenburg Sun, The",Clarksville,VA,http://www.sovanow.com/index.php?/mecklenburg/,,,Mecklenburg,Independent,WordPress,Our Hometown Web Publishing,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://www.sovanow.com/category/e-edition/, https://www.sovanow.com/category/e-edition/news-record-e-editions/, https://www.sovanow.com/category/e-edition/the-sun-e-editions/ | Homepage contains article-style link(s): https://www.sovanow.com/category/e-edition/news-record-e-editions/, https://www.sovanow.com/category/news/featured-stories/, https://www.sovanow.com/category/news/featured-stories/news-record-featured/ | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json | Detected vendor indicators (Our Hometown Web Publishing): our-hometown, oht-",2025-12-11T19:27:31.044907,"{""Notes"": ""Sister publication to *The News & Record* (South Boston) under Boone’s Southside division."", ""Chain/Owner"": ""Boone Newspapers Inc."", ""Publication Frequency"": ""Weekly""}"
4903,Middleburg Life,Middleburg,VA,http://middleburglife.com/,,,Loudoun,Independent,WordPress,Manual Review,Yes,No,Yes,No,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://www.middleburglife.com/category/inside-the-magazine/ | Homepage contains article-style link(s): https://www.middleburglife.com/category/news/, https://www.middleburglife.com/category/community-spotlight/, https://www.middleburglife.com/50103-2/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Sitemap contains subscription-related URLs | No notices found | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:27:40.792099,"{""Notes"": ""Upscale lifestyle magazine owned by the Rappahannock Media group (publisher of *Fauquier Times* and *InsideNoVA*)."", ""Chain/Owner"": ""Rappahannock Media LLC"", ""Publication Frequency"": ""Monthly""}"
4904,Mount Vernon Gazette,Alexandria,VA,http://www.mountvernongazette.com/,,,Fairfax,Independent,Ellington CMS,ePublishing,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Homepage contains e-edition style link(s): /PDFs/ | Homepage contains article-style link(s): http://connection-sports.com/, http://www.connectionnewspapers.com/, /news/MV/News/ | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (Ellington CMS): ellingtoncms | Detected vendor indicators (ePublishing): ellingtoncms",2025-12-11T19:27:48.033469,"{""Notes"": ""Part of the Connection Newspapers group serving Northern Virginia; owned by Mary Kimm."", ""Chain/Owner"": ""Local Media Connection LLC (Connection Newspapers)"", ""Publication Frequency"": ""Weekly""}"
4906,Nelson County Times,Lovingston,VA,https://www.newsadvance.com/nelson_county_times/,,,Nelson,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS,"Homepage contains e-edition style link(s): /eedition/, /eedition/special-section/, /search/?t=article,link,youtube,collection,video&s=start_time&sd=desc&l=25&o=18&nsa=eedition&nfl=advertorial,contributedap&c=news/community/nelson-county-times* | Homepage contains article-style link(s): https://newsadvance.com/news/community/nelson-county-times/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=newsadvance.com#tracking-source=holiday_banner_2025, https://newsadvance.com/users/login/?referer_url=https%3A%2F%2Fnewsadvance.com%2Fnews%2Fcommunity%2Fnelson-county-times%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-11T19:27:54.398179,"{""Notes"": ""Community weekly under *The News & Advance* (Lynchburg) within Lee’s Central Virginia cluster."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Weekly""}"
4907,"New Castle Record, The",New Castle,VA,https://www.newcastlerecord.com/,,,Craig,Independent,WordPress,Manual Review,No,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains article-style link(s): https://mountainmedianews.com, https://mountainmedianews.com/mm/national/, https://mountainmedianews.com/mm/virginia-media-inc/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-11T19:28:07.501783,"{""Notes"": ""Mountain Media weekly; part of the *Fincastle Herald / Salem Times-Register* group."", ""Chain/Owner"": ""Mountain Media LLC"", ""Publication Frequency"": ""Weekly""}"
4908,"News & Advance, The",Lynchburg,VA,https://www.newsadvance.com/,,,Lynchburg City,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_39dfac0b-26e8-515f-aa80-fa7f9334e517.html, /eedition/, /eedition/special-section/ | Homepage contains article-style link(s): https://newsadvance.com/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=newsadvance.com#tracking-source=holiday_banner_2025, https://newsadvance.com/users/login/?referer_url=https%3A%2F%2Fnewsadvance.com%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T11:48:30.270883,"{""Notes"": ""Regional daily serving Lynchburg and surrounding counties; flagship of Lee’s Central VA group."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Daily""}"
4909,"News Leader, The",Staunton,VA,https://www.newsleader.com/,,,Augusta,Gannett,Presto,Gannett,Yes,No,Yes,Yes,Yes,Heuristic:Gannett+Homepage,"Found 1 PDF links on homepage | Homepage contains article-style link(s): https://subscribe.newsleader.com/rr/nanobar?gps-source=CPTILELEFT&itm_campaign=2025ENTCFTEST5&itm_medium=ONSITE&success-url=https%3A%2F%2Fwww.newsleader.com%2F, https://subscribe.newsleader.com/rr/masthead?gps-source=CPMASTHEAD&itm_campaign=2025ENTCFTEST5&itm_medium=ONSITE&success-url=https%3A%2F%2Fwww.newsleader.com%2F, /local/ | Homepage contains article-style content | Chain heuristic: Gannett, not PDF-only | Chain heuristic: Gannett, default Paywall=Yes | Homepage contains public notice keywords | Viewport meta tag present | Detected chain indicators (Gannett): part of the usa today network, usa today, gannett | Detected platform indicators (Presto): gannett-cdn, gannettdigital | Detected vendor indicators (Gannett): gannett, gannett-cdn, gannettdigital",2025-12-12T11:48:41.560953,"{""Notes"": ""Operated by Gannett within its *USA Today Network*."", ""Chain/Owner"": ""Gannett Co. Inc."", ""Publication Frequency"": ""Daily""}"
4910,"News Virginian, The",Waynesboro,VA,https://newsvirginian.com/,,,Augusta,Lee,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Heuristic:Lee+Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /article_39b1ff80-a120-54b4-b5de-2576b80b07b5.html, /eedition/, /obituaries/search/?q=&t=article&d1=30+days+ago&c%5b%5d=obituaries%2cobituaries%2flocalobituaries&nsa=eedition/ | Homepage contains article-style link(s): https://newsvirginian.com/#main-page-container, https://subscriberservicesdsi.lee.net/subscriberservices/Content/PaymentPagePromo.aspx?Domain=newsvirginian.com#tracking-source=holiday_banner_2025, https://newsvirginian.com/users/login/?referer_url=https%3A%2F%2Fnewsvirginian.com%2F | Homepage contains article-style content | RSS present but contains no entries | Chain heuristic: Lee, not PDF-only | Chain heuristic: Lee, default Paywall=Yes | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected chain indicators (Lee): lee enterprises | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews, bloxcms | Detected vendor indicators (BLOX): tncms, bloximages, townnews, bloxcms",2025-12-12T11:48:55.513742,"{""Notes"": ""Sister paper to *The Daily Progress* and *The News & Advance* under Lee."", ""Chain/Owner"": ""Lee Enterprises"", ""Publication Frequency"": ""Daily""}"
4911,"News-Gazette, The",Lexington,VA,http://www.news-gazette.com/,,,Rockbridge,Independent,BLOX Digital,BLOX,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): /navigating-the-e-edition/video_90314740-7642-11ed-a0f1-0b53d5967030.html, http://news-gazette.com/eedition, https://apps.apple.com/us/app/news-gazette-eedition/id1118089092 | Homepage contains article-style link(s): https://secure.tecnavia.com/cp2_payments/champaignnewsgazette/index.php, https://news-gazette-il.newsmemory.com/, https://www.news-gazette.com/site/subscription_services__faqs.html | Homepage contains article-style content | RSS present but contains no entries | Homepage contains paywall keywords | RSS feed contains paywall hints | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (BLOX Digital): tncms, bloximages, townnews | Detected vendor indicators (BLOX): tncms, bloximages, townnews | Homepage snapshot truncated to 500,000 characters",2025-12-12T11:48:35.552883,"{""Notes"": ""Family-owned paper covering Rockbridge County since 1801; independent and locally managed."", ""Chain/Owner"": ""Independent (The News-Gazette Corp.)"", ""Publication Frequency"": ""Weekly""}"
4912,"News-Messenger, The",Christiansburg,VA,https://montcova.com/,,,Montgomery,Independent,WordPress,Manual Review,Yes,No,Yes,Yes,Yes,Homepage+RSS+Sitemap,"Homepage contains e-edition style link(s): https://montcova.com/2025/12/09/eedition-december-10-2025/, https://montcova.com/2025/12/09/eedition-december-10-2025/#respond, https://montcova.com/category/eedition/ | Homepage contains article-style link(s): https://mountainmedianews.com, https://mountainmedianews.com/mm/national/, https://mountainmedianews.com/mm/virginia-media-inc/ | Homepage contains article-style content | RSS present (indicates article content) | Homepage contains paywall keywords | Homepage contains public notice keywords | RSS feed contains notice keywords | Viewport meta tag present | Detected platform indicators (WordPress): wp-content, wp-includes, wordpress, wp-json",2025-12-12T11:48:50.963144,"{""Notes"": ""Owned by Mountain Media; companion to *Radford News Journal*."", ""Chain/Owner"": ""Mountain Media LLC"", ""Publication Frequency"": ""Weekly""}"
4913,North of the James Magazine,Richmond,VA,https://northofthejames.com/,,,Henrico,Independent,SquareSpace,SquareSpace,Yes,No,Yes,No,Yes,Homepage+Sitemap,"Found 1 PDF links on homepage | Homepage contains article-style link(s): /monthly-features, /features, /2025-archive | Homepage contains article-style content | Homepage contains paywall keywords | No notices found | Viewport meta tag present | Detected platform indicators (SquareSpace): squarespace, squarespace-cdn | Detected vendor indicators (SquareSpace): squarespace, squarespace-cdn",2025-12-12T11:49:10.128728,"{""Notes"": ""Independent lifestyle and community magazine distributed in Greater Richmond."", ""Chain/Owner"": ""Independent (North of the James Publishing)"", ""Publication Frequency"": ""Monthly""}"
